Voltage ; Angle ; Time ; Step
Voltage Value: 0.000000 ; Angle Value: 117.595627 ; Time Value Ms: 16540.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 134.207657 ; Time Value Ms: 16545.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 123.606560 ; Time Value Ms: 16550.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 119.781418 ; Time Value Ms: 16555.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 132.459015 ; Time Value Ms: 16560.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 141.639343 ; Time Value Ms: 16565.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 142.513657 ; Time Value Ms: 16570.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 142.622955 ; Time Value Ms: 16575.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 128.306015 ; Time Value Ms: 16580.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 142.622955 ; Time Value Ms: 16585.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 140.983612 ; Time Value Ms: 16590.000000; Step: 59 
Voltage Value: 0.000000 ; Angle Value: 128.415298 ; Time Value Ms: 16595.000000; Step: 59 
Voltage Value: -3.000000 ; Angle Value: 121.092896 ; Time Value Ms: 16600.000000; Step: 60 
Voltage Value: -3.000000 ; Angle Value: 144.043716 ; Time Value Ms: 16605.000000; Step: 60 
Voltage Value: -3.300000 ; Angle Value: 116.939888 ; Time Value Ms: 16610.000000; Step: 61 
Voltage Value: -3.300000 ; Angle Value: 118.579231 ; Time Value Ms: 16615.000000; Step: 61 
Voltage Value: -3.600000 ; Angle Value: 142.513657 ; Time Value Ms: 16620.000000; Step: 62 
Voltage Value: -3.600000 ; Angle Value: 131.912567 ; Time Value Ms: 16625.000000; Step: 62 
Voltage Value: -3.900000 ; Angle Value: 142.622955 ; Time Value Ms: 16630.000000; Step: 63 
Voltage Value: -3.900000 ; Angle Value: 142.950821 ; Time Value Ms: 16635.000000; Step: 63 
Voltage Value: -4.200000 ; Angle Value: 145.245895 ; Time Value Ms: 16640.000000; Step: 64 
Voltage Value: -4.200000 ; Angle Value: 131.147537 ; Time Value Ms: 16645.000000; Step: 64 
Voltage Value: -4.500000 ; Angle Value: 126.994537 ; Time Value Ms: 16650.000000; Step: 65 
Voltage Value: -4.500000 ; Angle Value: 142.513657 ; Time Value Ms: 16655.000000; Step: 65 
Voltage Value: -4.800000 ; Angle Value: 129.508194 ; Time Value Ms: 16660.000000; Step: 66 
Voltage Value: -4.800000 ; Angle Value: 133.770493 ; Time Value Ms: 16665.000000; Step: 66 
Voltage Value: -5.100000 ; Angle Value: 122.076500 ; Time Value Ms: 16670.000000; Step: 67 
Voltage Value: -5.100000 ; Angle Value: 141.311478 ; Time Value Ms: 16675.000000; Step: 67 
Voltage Value: -5.400000 ; Angle Value: 136.393448 ; Time Value Ms: 16680.000000; Step: 68 
Voltage Value: -5.400000 ; Angle Value: 125.901642 ; Time Value Ms: 16685.000000; Step: 68 
Voltage Value: -5.700000 ; Angle Value: 126.338799 ; Time Value Ms: 16690.000000; Step: 69 
Voltage Value: -5.700000 ; Angle Value: 127.322403 ; Time Value Ms: 16695.000000; Step: 69 
Voltage Value: -12.000000 ; Angle Value: 149.617493 ; Time Value Ms: 16700.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 129.508194 ; Time Value Ms: 16705.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 148.196716 ; Time Value Ms: 16710.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 129.617493 ; Time Value Ms: 16715.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 132.786880 ; Time Value Ms: 16720.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 133.770493 ; Time Value Ms: 16725.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 127.431694 ; Time Value Ms: 16730.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 136.721313 ; Time Value Ms: 16735.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 148.196716 ; Time Value Ms: 16740.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 154.098358 ; Time Value Ms: 16745.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 129.617493 ; Time Value Ms: 16750.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 134.535522 ; Time Value Ms: 16755.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 150.710388 ; Time Value Ms: 16760.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 135.409836 ; Time Value Ms: 16765.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 134.098358 ; Time Value Ms: 16770.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 156.502731 ; Time Value Ms: 16775.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 133.005463 ; Time Value Ms: 16780.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 148.961746 ; Time Value Ms: 16785.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 136.830597 ; Time Value Ms: 16790.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 142.185791 ; Time Value Ms: 16795.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 136.830597 ; Time Value Ms: 16800.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 151.038254 ; Time Value Ms: 16805.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 139.672134 ; Time Value Ms: 16810.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 148.961746 ; Time Value Ms: 16815.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 165.464478 ; Time Value Ms: 16820.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 163.060104 ; Time Value Ms: 16825.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 165.355194 ; Time Value Ms: 16830.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 149.836060 ; Time Value Ms: 16835.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 141.420761 ; Time Value Ms: 16840.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 168.961746 ; Time Value Ms: 16845.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 154.098358 ; Time Value Ms: 16850.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 154.863388 ; Time Value Ms: 16855.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 151.803284 ; Time Value Ms: 16860.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 149.398911 ; Time Value Ms: 16865.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 147.103821 ; Time Value Ms: 16870.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 147.213120 ; Time Value Ms: 16875.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 168.743164 ; Time Value Ms: 16880.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 148.415298 ; Time Value Ms: 16885.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 169.836060 ; Time Value Ms: 16890.000000; Step: 89 
Voltage Value: -12.000000 ; Angle Value: 153.442627 ; Time Value Ms: 16895.000000; Step: 89 
Voltage Value: -6.000000 ; Angle Value: 148.415298 ; Time Value Ms: 16900.000000; Step: 90 
Voltage Value: -6.000000 ; Angle Value: 152.131149 ; Time Value Ms: 16905.000000; Step: 90 
Voltage Value: -5.700000 ; Angle Value: 173.989075 ; Time Value Ms: 16910.000000; Step: 91 
Voltage Value: -5.700000 ; Angle Value: 163.934433 ; Time Value Ms: 16915.000000; Step: 91 
Voltage Value: -5.400000 ; Angle Value: 170.163940 ; Time Value Ms: 16920.000000; Step: 92 
Voltage Value: -5.400000 ; Angle Value: 173.005463 ; Time Value Ms: 16925.000000; Step: 92 
Voltage Value: -5.100000 ; Angle Value: 175.191254 ; Time Value Ms: 16930.000000; Step: 93 
Voltage Value: -5.100000 ; Angle Value: 178.688522 ; Time Value Ms: 16935.000000; Step: 93 
Voltage Value: -4.800000 ; Angle Value: 178.797821 ; Time Value Ms: 16940.000000; Step: 94 
Voltage Value: -4.800000 ; Angle Value: 180.327866 ; Time Value Ms: 16945.000000; Step: 94 
Voltage Value: -4.500000 ; Angle Value: 178.579239 ; Time Value Ms: 16950.000000; Step: 95 
Voltage Value: -4.500000 ; Angle Value: 161.530060 ; Time Value Ms: 16955.000000; Step: 95 
Voltage Value: -4.200000 ; Angle Value: 157.158463 ; Time Value Ms: 16960.000000; Step: 96 
Voltage Value: -4.200000 ; Angle Value: 175.847000 ; Time Value Ms: 16965.000000; Step: 96 
Voltage Value: -3.900000 ; Angle Value: 155.956284 ; Time Value Ms: 16970.000000; Step: 97 
Voltage Value: -3.900000 ; Angle Value: 161.092896 ; Time Value Ms: 16975.000000; Step: 97 
Voltage Value: -3.600000 ; Angle Value: 155.081970 ; Time Value Ms: 16980.000000; Step: 98 
Voltage Value: -3.600000 ; Angle Value: 153.333328 ; Time Value Ms: 16985.000000; Step: 98 
Voltage Value: -3.300000 ; Angle Value: 170.163940 ; Time Value Ms: 16990.000000; Step: 99 
Voltage Value: -3.300000 ; Angle Value: 176.174866 ; Time Value Ms: 16995.000000; Step: 99 
Voltage Value: 0.000000 ; Angle Value: 158.579239 ; Time Value Ms: 17000.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 156.939896 ; Time Value Ms: 17005.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 179.344269 ; Time Value Ms: 17010.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 179.890717 ; Time Value Ms: 17015.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 160.437164 ; Time Value Ms: 17020.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 164.043716 ; Time Value Ms: 17025.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 157.595627 ; Time Value Ms: 17030.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 159.125687 ; Time Value Ms: 17035.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 161.530060 ; Time Value Ms: 17040.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 165.245895 ; Time Value Ms: 17045.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 178.797821 ; Time Value Ms: 17050.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 167.213120 ; Time Value Ms: 17055.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 171.366119 ; Time Value Ms: 17060.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 161.420761 ; Time Value Ms: 17065.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 165.355194 ; Time Value Ms: 17070.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 182.513657 ; Time Value Ms: 17075.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 161.420761 ; Time Value Ms: 17080.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 161.311478 ; Time Value Ms: 17085.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 182.404373 ; Time Value Ms: 17090.000000; Step: 9 
Voltage Value: 0.000000 ; Angle Value: 181.857925 ; Time Value Ms: 17095.000000; Step: 9 
Voltage Value: 3.000000 ; Angle Value: 161.420761 ; Time Value Ms: 17100.000000; Step: 10 
Voltage Value: 3.000000 ; Angle Value: 179.890717 ; Time Value Ms: 17105.000000; Step: 10 
Voltage Value: 3.300000 ; Angle Value: 159.125687 ; Time Value Ms: 17110.000000; Step: 11 
Voltage Value: 3.300000 ; Angle Value: 155.409836 ; Time Value Ms: 17115.000000; Step: 11 
Voltage Value: 3.600000 ; Angle Value: 171.366119 ; Time Value Ms: 17120.000000; Step: 12 
Voltage Value: 3.600000 ; Angle Value: 168.524597 ; Time Value Ms: 17125.000000; Step: 12 
Voltage Value: 3.900000 ; Angle Value: 158.360657 ; Time Value Ms: 17130.000000; Step: 13 
Voltage Value: 3.900000 ; Angle Value: 162.076508 ; Time Value Ms: 17135.000000; Step: 13 
Voltage Value: 4.200000 ; Angle Value: 158.032791 ; Time Value Ms: 17140.000000; Step: 14 
Voltage Value: 4.200000 ; Angle Value: 181.420761 ; Time Value Ms: 17145.000000; Step: 14 
Voltage Value: 4.500000 ; Angle Value: 173.989075 ; Time Value Ms: 17150.000000; Step: 15 
Voltage Value: 4.500000 ; Angle Value: 172.896179 ; Time Value Ms: 17155.000000; Step: 15 
Voltage Value: 4.800000 ; Angle Value: 177.267761 ; Time Value Ms: 17160.000000; Step: 16 
Voltage Value: 4.800000 ; Angle Value: 172.896179 ; Time Value Ms: 17165.000000; Step: 16 
Voltage Value: 5.100000 ; Angle Value: 178.797821 ; Time Value Ms: 17170.000000; Step: 17 
Voltage Value: 5.100000 ; Angle Value: 179.016388 ; Time Value Ms: 17175.000000; Step: 17 
Voltage Value: 5.400000 ; Angle Value: 156.502731 ; Time Value Ms: 17180.000000; Step: 18 
Voltage Value: 5.400000 ; Angle Value: 153.005463 ; Time Value Ms: 17185.000000; Step: 18 
Voltage Value: 5.700000 ; Angle Value: 183.715851 ; Time Value Ms: 17190.000000; Step: 19 
Voltage Value: 5.700000 ; Angle Value: 182.622955 ; Time Value Ms: 17195.000000; Step: 19 
Voltage Value: 12.000000 ; Angle Value: 177.595627 ; Time Value Ms: 17200.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 170.163940 ; Time Value Ms: 17205.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 181.420761 ; Time Value Ms: 17210.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 173.114761 ; Time Value Ms: 17215.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 164.262299 ; Time Value Ms: 17220.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 156.174866 ; Time Value Ms: 17225.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 172.677597 ; Time Value Ms: 17230.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 173.005463 ; Time Value Ms: 17235.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 159.890717 ; Time Value Ms: 17240.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 160.109283 ; Time Value Ms: 17245.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 161.967209 ; Time Value Ms: 17250.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 152.349731 ; Time Value Ms: 17255.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 177.158463 ; Time Value Ms: 17260.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 168.852463 ; Time Value Ms: 17265.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 149.617493 ; Time Value Ms: 17270.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 164.699448 ; Time Value Ms: 17275.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 144.043716 ; Time Value Ms: 17280.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 168.306015 ; Time Value Ms: 17285.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 152.786880 ; Time Value Ms: 17290.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 161.202179 ; Time Value Ms: 17295.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 145.136612 ; Time Value Ms: 17300.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 144.699448 ; Time Value Ms: 17305.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 145.683060 ; Time Value Ms: 17310.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 149.836060 ; Time Value Ms: 17315.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 156.502731 ; Time Value Ms: 17320.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 169.180328 ; Time Value Ms: 17325.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 164.262299 ; Time Value Ms: 17330.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 160.109283 ; Time Value Ms: 17335.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 159.344269 ; Time Value Ms: 17340.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 159.562836 ; Time Value Ms: 17345.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 141.639343 ; Time Value Ms: 17350.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 162.622955 ; Time Value Ms: 17355.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 138.360657 ; Time Value Ms: 17360.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 163.278687 ; Time Value Ms: 17365.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 155.628418 ; Time Value Ms: 17370.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 161.530060 ; Time Value Ms: 17375.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 154.098358 ; Time Value Ms: 17380.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 132.131149 ; Time Value Ms: 17385.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 138.360657 ; Time Value Ms: 17390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 145.573776 ; Time Value Ms: 17395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 136.830597 ; Time Value Ms: 17400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 153.879776 ; Time Value Ms: 17405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 133.661209 ; Time Value Ms: 17410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 133.333328 ; Time Value Ms: 17415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 127.650276 ; Time Value Ms: 17420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 126.557381 ; Time Value Ms: 17425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 140.655731 ; Time Value Ms: 17430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 138.360657 ; Time Value Ms: 17435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 145.355194 ; Time Value Ms: 17440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 136.830597 ; Time Value Ms: 17445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 152.131149 ; Time Value Ms: 17450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 133.442627 ; Time Value Ms: 17455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 150.928955 ; Time Value Ms: 17460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 146.666672 ; Time Value Ms: 17465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 123.060112 ; Time Value Ms: 17470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 130.054642 ; Time Value Ms: 17475.000000; Step: 47 
Voltage Value: 3.600000 ; Angle Value: 140.000000 ; Time Value Ms: 17480.000000; Step: 48 
Voltage Value: 3.600000 ; Angle Value: 121.639343 ; Time Value Ms: 17485.000000; Step: 48 
Voltage Value: 3.300000 ; Angle Value: 147.759567 ; Time Value Ms: 17490.000000; Step: 49 
Voltage Value: 3.300000 ; Angle Value: 139.781418 ; Time Value Ms: 17495.000000; Step: 49 
Voltage Value: 0.000000 ; Angle Value: 121.967216 ; Time Value Ms: 17500.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 126.775955 ; Time Value Ms: 17505.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 123.278687 ; Time Value Ms: 17510.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 135.847000 ; Time Value Ms: 17515.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 120.983604 ; Time Value Ms: 17520.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 145.683060 ; Time Value Ms: 17525.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 127.540985 ; Time Value Ms: 17530.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 123.825134 ; Time Value Ms: 17535.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 135.519119 ; Time Value Ms: 17540.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 144.043716 ; Time Value Ms: 17545.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 135.191254 ; Time Value Ms: 17550.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 121.202187 ; Time Value Ms: 17555.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 127.431694 ; Time Value Ms: 17560.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 144.590164 ; Time Value Ms: 17565.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 135.081970 ; Time Value Ms: 17570.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 134.426224 ; Time Value Ms: 17575.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 125.901642 ; Time Value Ms: 17580.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 125.464478 ; Time Value Ms: 17585.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 133.005463 ; Time Value Ms: 17590.000000; Step: 59 
Voltage Value: 0.000000 ; Angle Value: 121.202187 ; Time Value Ms: 17595.000000; Step: 59 
Voltage Value: -3.000000 ; Angle Value: 130.819672 ; Time Value Ms: 17600.000000; Step: 60 
Voltage Value: -3.000000 ; Angle Value: 146.448090 ; Time Value Ms: 17605.000000; Step: 60 
Voltage Value: -3.300000 ; Angle Value: 121.092896 ; Time Value Ms: 17610.000000; Step: 61 
Voltage Value: -3.300000 ; Angle Value: 126.120216 ; Time Value Ms: 17615.000000; Step: 61 
Voltage Value: -3.600000 ; Angle Value: 119.781418 ; Time Value Ms: 17620.000000; Step: 62 
Voltage Value: -3.600000 ; Angle Value: 119.672134 ; Time Value Ms: 17625.000000; Step: 62 
Voltage Value: -3.900000 ; Angle Value: 144.371582 ; Time Value Ms: 17630.000000; Step: 63 
Voltage Value: -3.900000 ; Angle Value: 134.972672 ; Time Value Ms: 17635.000000; Step: 63 
Voltage Value: -4.200000 ; Angle Value: 121.202187 ; Time Value Ms: 17640.000000; Step: 64 
Voltage Value: -4.200000 ; Angle Value: 141.420761 ; Time Value Ms: 17645.000000; Step: 64 
Voltage Value: -4.500000 ; Angle Value: 132.131149 ; Time Value Ms: 17650.000000; Step: 65 
Voltage Value: -4.500000 ; Angle Value: 146.666672 ; Time Value Ms: 17655.000000; Step: 65 
Voltage Value: -4.800000 ; Angle Value: 123.934425 ; Time Value Ms: 17660.000000; Step: 66 
Voltage Value: -4.800000 ; Angle Value: 149.726776 ; Time Value Ms: 17665.000000; Step: 66 
Voltage Value: -5.100000 ; Angle Value: 141.420761 ; Time Value Ms: 17670.000000; Step: 67 
Voltage Value: -5.100000 ; Angle Value: 129.617493 ; Time Value Ms: 17675.000000; Step: 67 
Voltage Value: -5.400000 ; Angle Value: 149.617493 ; Time Value Ms: 17680.000000; Step: 68 
Voltage Value: -5.400000 ; Angle Value: 141.311478 ; Time Value Ms: 17685.000000; Step: 68 
Voltage Value: -5.700000 ; Angle Value: 150.928955 ; Time Value Ms: 17690.000000; Step: 69 
Voltage Value: -5.700000 ; Angle Value: 127.978142 ; Time Value Ms: 17695.000000; Step: 69 
Voltage Value: -12.000000 ; Angle Value: 127.431694 ; Time Value Ms: 17700.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 142.076508 ; Time Value Ms: 17705.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 141.639343 ; Time Value Ms: 17710.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 141.748627 ; Time Value Ms: 17715.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 154.098358 ; Time Value Ms: 17720.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 139.562836 ; Time Value Ms: 17725.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 153.442627 ; Time Value Ms: 17730.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 143.060104 ; Time Value Ms: 17735.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 143.606552 ; Time Value Ms: 17740.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 143.278687 ; Time Value Ms: 17745.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 136.284149 ; Time Value Ms: 17750.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 155.628418 ; Time Value Ms: 17755.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 143.497269 ; Time Value Ms: 17760.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 159.672134 ; Time Value Ms: 17765.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 138.360657 ; Time Value Ms: 17770.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 139.890717 ; Time Value Ms: 17775.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 160.765030 ; Time Value Ms: 17780.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 161.639343 ; Time Value Ms: 17785.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 164.480881 ; Time Value Ms: 17790.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 162.622955 ; Time Value Ms: 17795.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 159.453552 ; Time Value Ms: 17800.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 165.901642 ; Time Value Ms: 17805.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 162.841537 ; Time Value Ms: 17810.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 164.262299 ; Time Value Ms: 17815.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 151.803284 ; Time Value Ms: 17820.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 167.431686 ; Time Value Ms: 17825.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 167.868851 ; Time Value Ms: 17830.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 169.617493 ; Time Value Ms: 17835.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 170.054642 ; Time Value Ms: 17840.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 150.819672 ; Time Value Ms: 17845.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 151.584702 ; Time Value Ms: 17850.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 170.491806 ; Time Value Ms: 17855.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 146.448090 ; Time Value Ms: 17860.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 151.803284 ; Time Value Ms: 17865.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 149.289612 ; Time Value Ms: 17870.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 164.918030 ; Time Value Ms: 17875.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 172.896179 ; Time Value Ms: 17880.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 168.524597 ; Time Value Ms: 17885.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 158.579239 ; Time Value Ms: 17890.000000; Step: 89 
Voltage Value: -12.000000 ; Angle Value: 177.049179 ; Time Value Ms: 17895.000000; Step: 89 
Voltage Value: -6.000000 ; Angle Value: 175.956284 ; Time Value Ms: 17900.000000; Step: 90 
Voltage Value: -6.000000 ; Angle Value: 177.049179 ; Time Value Ms: 17905.000000; Step: 90 
